id,content_type,content_license,attribution_url,word_id,title,transcription,download_url,audio_format
26,audio/mpeg,null,"null",35,"word-35","anim","/audio/26.mp3",MP3
27,audio/mpeg,null,"null",238,"word-238","animnapu","/audio/27.mp3",MP3
28,audio/mpeg,null,"null",239,"word-239","animnapu't","/audio/28.mp3",MP3
29,audio/mpeg,null,"null",356,"word-356","anong","/audio/29.mp3",MP3
30,audio/mpeg,null,"null",29,"word-29","apat","/audio/30.mp3",MP3
31,audio/mpeg,null,"null",195,"word-195","apatnapu","/audio/31.mp3",MP3
32,audio/mpeg,null,"null",196,"word_apatnapu't","apatnapu't","/audio/32.mp3",MP3
33,audio/mpeg,null,"null",303,"word_asno","asno","/audio/33.mp3",MP3
34,audio/mpeg,null,"null",7,"word_aso","aso","/audio/34.mp3",MP3
35,audio/mpeg,null,"null",99,"word_ate","ate","/audio/35.mp3",MP3
36,audio/mpeg,null,"null",426,"word_ayaw","ayaw","/audio/36.mp3",MP3
37,audio/mpeg,null,"null",274,"word_baboy","baboy","/audio/37.mp3",MP3
38,audio/mpeg,null,"null",340,"word_bag","bag","/audio/38.mp3",MP3
39,audio/mpeg,null,"null",289,"word_bagong","bagong","/audio/39.mp3",MP3
40,audio/mpeg,null,"null",350,"word_bahay","bahay","/audio/40.mp3",MP3
41,audio/mpeg,null,"null",212,"word_bakal","bakal","/audio/41.mp3",MP3
42,audio/mpeg,null,"null",93,"word_balon","balon","/audio/42.mp3",MP3
43,audio/mpeg,null,"null",387,"word_bang","bang","/audio/43.mp3",MP3
44,audio/mpeg,null,"null",357,"word_bata","bata","/audio/44.mp3",MP3
45,audio/mpeg,null,"null",359,"word_batang","batang","/audio/45.mp3",MP3
46,audio/mpeg,null,"null",17,"word_batubato","batubato","/audio/46.mp3",MP3
47,audio/mpeg,null,"null",205,"word_beses","beses","/audio/47.mp3",MP3
48,audio/mpeg,null,"null",186,"word_bibe","bibe","/audio/48.mp3",MP3
49,audio/mpeg,null,"null",129,"word_bibitawan","bibitawan","/audio/49.mp3",MP3
50,audio/mpeg,null,"null",220,"word_bigas","bigas","/audio/50.mp3",MP3
51,audio/mpeg,null,"null",182,"word_bilangin","bilangin","/audio/51.mp3",MP3
52,audio/mpeg,null,"null",283,"word_binalik","binalik","/audio/52.mp3",MP3
53,audio/mpeg,null,"null",128,"word_binibitawan","binibitawan","/audio/53.mp3",MP3
54,audio/mpeg,null,"null",365,"word_binigyan","binigyan","/audio/54.mp3",MP3
55,audio/mpeg,null,"null",183,"word_binilang","binilang","/audio/55.mp3",MP3
56,audio/mpeg,null,"null",127,"word_binitawan","binitawan","/audio/56.mp3",MP3
57,audio/mpeg,null,"null",360,"word_binti","binti","/audio/57.mp3",MP3
58,audio/mpeg,null,"null",126,"word_bitawan","bitawan","/audio/58.mp3",MP3
59,audio/mpeg,null,"null",241,"word_bituin","bituin","/audio/59.mp3",MP3
60,audio/mpeg,null,"null",363,"word_bola","bola","/audio/60.mp3",MP3
61,audio/mpeg,null,"null",58,"word_bubuyog","bubuyog","/audio/61.mp3",MP3
62,audio/mpeg,null,"null",345,"word_bulaklak","bulaklak","/audio/62.mp3",MP3
63,audio/mpeg,null,"null",134,"word_bulate","bulate","/audio/63.mp3",MP3
64,audio/mpeg,null,"null",132,"word_bumalik","bumalik","/audio/64.mp3",MP3
65,audio/mpeg,null,"null",259,"word_buong","buong","/audio/65.mp3",MP3
66,audio/mpeg,null,"null",287,"word_buwan","buwan","/audio/66.mp3",MP3
67,audio/mpeg,null,"null",318,"word_daan","daan","/audio/67.mp3",MP3
68,audio/mpeg,null,"null",396,"word_dagat","dagat","/audio/68.mp3",MP3
69,audio/mpeg,null,"null",439,"word_dahil","dahil","/audio/69.mp3",MP3
70,audio/mpeg,null,"null",30,"word_dalawa","dalawa","/audio/70.mp3",MP3
71,audio/mpeg,null,"null",59,"word_dalawampu","dalawampu","/audio/71.mp3",MP3
72,audio/mpeg,null,"null",60,"word_dalawampu't","dalawampu't","/audio/72.mp3",MP3
73,audio/mpeg,null,"null",291,"word_dalawang","dalawang","/audio/73.mp3",MP3
74,audio/mpeg,null,"null",27,"word_damit","damit","/audio/74.mp3",MP3
75,audio/mpeg,null,"null",133,"word_dapat","dapat","/audio/75.mp3",MP3
76,audio/mpeg,null,"null",250,"word_di","di","/audio/76.mp3",MP3
77,audio/mpeg,null,"null",378,"word_din","din","/audio/77.mp3",MP3
78,audio/mpeg,null,"null",386,"word_dito","dito","/audio/78.mp3",MP3
79,audio/mpeg,null,"null",223,"word_doon","doon","/audio/79.mp3",MP3
80,audio/mpeg,null,"null",153,"word_dulas","dulas","/audio/80.mp3",MP3
81,audio/mpeg,null,"null",154,"word_dumulas","dumulas","/audio/81.mp3",MP3
82,audio/mpeg,null,"null",125,"word_dumungaw","dumungaw","/audio/82.mp3",MP3
83,audio/mpeg,null,"null",406,"word_dyaket","dyaket","/audio/83.mp3",MP3
84,audio/mpeg,null,"null",139,"word_elepante","elepante","/audio/84.mp3",MP3
85,audio/mpeg,null,"null",233,"word_gaano","gaano","/audio/85.mp3",MP3
86,audio/mpeg,null,"null",265,"word_enerhiya","enerhiya","/audio/86.mp3",MP3
87,audio/mpeg,null,"null",436,"word_gabi","gabi","/audio/87.mp3",MP3
88,audio/mpeg,null,"null",46,"word_gagawin","gagawin","/audio/88.mp3",MP3
89,audio/mpeg,null,"null",342,"word_gamit","gamit","/audio/89.mp3",MP3
90,audio/mpeg,null,"null",293,"word_gawin","gawin","/audio/90.mp3",MP3
91,audio/mpeg,null,"null",208,"word_gayahin","gayahin","/audio/91.mp3",MP3
92,audio/mpeg,null,"null",290,"word_gumagamit","gumagamit","/audio/92.mp3",MP3
93,audio/mpeg,null,"null",158,"word_gumapang","gumapang","/audio/93.mp3",MP3
94,audio/mpeg,null,"null",249,"word_gusto","gusto","/audio/94.mp3",MP3
95,audio/mpeg,null,"null",277,"word_gustong-gusto","gustong-gusto","/audio/95.mp3",MP3
96,audio/mpeg,null,"null",117,"word_habulin","habulin","/audio/96.mp3",MP3
97,audio/mpeg,null,"null",351,"word_hagdan","hagdan","/audio/97.mp3",MP3
98,audio/mpeg,null,"null",339,"word_halos","halos","/audio/98.mp3",MP3
99,audio/mpeg,null,"null",431,"word_hanggang","hanggang","/audio/99.mp3",MP3
100,audio/mpeg,null,"null",245,"word_hawakan","hawakan","/audio/100.mp3",MP3
101,audio/mpeg,null,"null",269,"word_heto","heto","/audio/101.mp3",MP3
102,audio/mpeg,null,"null",162,"word_hilahin","hilahin","/audio/102.mp3",MP3
103,audio/mpeg,null,"null",119,"word_hinabol","hinabol","/audio/103.mp3",MP3
104,audio/mpeg,null,"null",118,"word_hinahabol","hinahabol","/audio/104.mp3",MP3
105,audio/mpeg,null,"null",13,"word_hindi","hindi","/audio/105.mp3",MP3
106,audio/mpeg,null,"null",336,"word_hininga","hininga","/audio/106.mp3",MP3
107,audio/mpeg,null,"null",325,"word_humingi","humingi","/audio/107.mp3",MP3
108,audio/mpeg,null,"null",282,"word_ibalik","ibalik","/audio/108.mp3",MP3
109,audio/mpeg,null,"null",19,"word_ibon","ibon","/audio/109.mp3",MP3
110,audio/mpeg,null,"null",383,"word_ilalim","ilalim","/audio/110.mp3",MP3
111,audio/mpeg,null,"null",404,"word_ingay","ingay","/audio/111.mp3",MP3
112,audio/mpeg,null,"null",246,"word_inunat","inunat","/audio/112.mp3",MP3
113,audio/mpeg,null,"null",369,"word_inyo","inyo","/audio/113.mp3",MP3
114,audio/mpeg,null,"null",370,"word_inyong","inyong","/audio/114.mp3",MP3
115,audio/mpeg,null,"null",10,"word_isang","isang","/audio/115.mp3",MP3
116,audio/mpeg,null,"null",405,"word_isdang","isdang","/audio/116.mp3",MP3
117,audio/mpeg,null,"null",438,"word_iskuwirel","iskuwirel","/audio/117.mp3",MP3
118,audio/mpeg,null,"null",227,"word_ito","ito","/audio/118.mp3",MP3
119,audio/mpeg,null,"null",276,"word_itong","itong","/audio/119.mp3",MP3
120,audio/mpeg,null,"null",89,"word_iyon","iyon","/audio/120.mp3",MP3
121,audio/mpeg,null,"null",348,"word_iyong","iyong","/audio/121.mp3",MP3
122,audio/mpeg,null,"null",390,"word_kahit","kahit","/audio/122.mp3",MP3
123,audio/mpeg,null,"null",313,"word_kahon","kahon","/audio/123.mp3",MP3
124,audio/mpeg,null,"null",252,"word_kailangan","kailangan","/audio/124.mp3",MP3
125,audio/mpeg,null,"null",314,"word_kalawakan","kalawakan","/audio/125.mp3",MP3
126,audio/mpeg,null,"null",270,"word_kamatis","kamatis","/audio/126.mp3",MP3
127,audio/mpeg,null,"null",248,"word_kamay","kamay","/audio/127.mp3",MP3
128,audio/mpeg,null,"null",298,"word_kambing","kambing","/audio/128.mp3",MP3
129,audio/mpeg,null,"null",368,"word_kang","kang","/audio/129.mp3",MP3
130,audio/mpeg,null,"null",31,"word_isa","isa","/audio/130.mp3",MP3
131,audio/mpeg,null,"null",39,"word_tatlo","tatlo","/audio/131.mp3",MP3
132,audio/mpeg,null,"null",50,"word_lima","lima","/audio/132.mp3",MP3
133,audio/mpeg,null,"null",147,"word_limang","limang","/audio/133.mp3",MP3
134,audio/mpeg,null,"null",80,"word_pito","pito","/audio/134.mp3",MP3
135,audio/mpeg,null,"null",86,"word_walo","walo","/audio/135.mp3",MP3
136,audio/mpeg,null,"null",81,"word_sampu","sampu","/audio/136.mp3",MP3
137,audio/mpeg,null,"null",68,"word_labing-isa","labing-isa","/audio/137.mp3",MP3
138,audio/mpeg,null,"null",65,"word_labindalawa","labindalawa","/audio/138.mp3",MP3
139,audio/mpeg,null,"null",72,"word_labintatlo","labintatlo","/audio/139.mp3",MP3
140,audio/mpeg,null,"null",67,"word_labing-apat","labing-apat","/audio/140.mp3",MP3
141,audio/mpeg,null,"null",70,"word_labinlima","labinlima","/audio/141.mp3",MP3
142,audio/mpeg,null,"null",163,"word_hinihila","hinihila","/audio/142.mp3",MP3
143,audio/mpeg,null,"null",166,"word_hinila","hinila","/audio/143.mp3",MP3
144,audio/mpeg,null,"null",124,"word_huminto","huminto","/audio/144.mp3",MP3
145,audio/mpeg,null,"null",281,"word_kapag","kapag","/audio/145.mp3",MP3
146,audio/mpeg,null,"null",47,"word_kaarawan","kaarawan","/audio/146.mp3",MP3
147,audio/mpeg,null,"null",401,"word_kapatid","kapatid","/audio/147.mp3",MP3
148,audio/mpeg,null,"null",193,"word_kariton","kariton","/audio/148.mp3",MP3
149,audio/mpeg,null,"null",236,"word_kataas","kataas","/audio/149.mp3",MP3
150,audio/mpeg,null,"null",6,"word_si","si","/audio/150.mp3",MP3
151,audio/mpeg,null,"null",8,"word_ni","ni","/audio/151.mp3",MP3
152,audio/mpeg,null,"null",23,"word_siya","siya","/audio/152.mp3",MP3
153,audio/mpeg,null,"null",12,"word_sila","sila","/audio/153.mp3",MP3
154,audio/mpeg,null,"null",9,"word_pusa","pusa","/audio/154.mp3",MP3
155,audio/mpeg,null,"null",152,"word_ngunit","ngunit","/audio/155.mp3",MP3
156,audio/mpeg,null,"null",264,"word_kaya","kaya","/audio/156.mp3",MP3
157,audio/mpeg,null,"null",271,"word_sabi","sabi","/audio/157.mp3",MP3
158,audio/mpeg,null,"null",11,"word_paruparo","paruparo","/audio/158.mp3",MP3
159,audio/mpeg,null,"null",267,"word_pa","pa","/audio/159.mp3",MP3
160,audio/mpeg,null,"null",243,"word_rin","rin","/audio/160.mp3",MP3
161,audio/mpeg,null,"null",21,"word_nakita","nakita","/audio/161.mp3",MP3
162,audio/mpeg,null,"null",358,"word_tanong","tanong","/audio/162.mp3",MP3
163,audio/mpeg,null,"null",444,"word-id-444","dragon","/audio/163.mp3",MP3
164,audio/mpeg,null,"null",256,"word_pitumpu","pitumpu","/audio/164.mp3",MP3
165,audio/mpeg,null,"null",148,"word_tatlong","tatlong","/audio/165.mp3",MP3
166,audio/mpeg,null,"null",85,"word_tatlumpu","tatlumpu","/audio/166.mp3",MP3
167,audio/mpeg,null,"null",395,"word_lumot","lumot","/audio/167.mp3",MP3
168,audio/mpeg,null,"null",397,"word_sagot","sagot","/audio/168.mp3",MP3
169,audio/mpeg,null,"null",398,"word_liwanag","liwanag","/audio/169.mp3",MP3
170,audio/mpeg,null,"null",,"storybook-49-ch-7-par-1","Sinabi ni Raymie, " Ako ang prinsesa ng Siyudad ng Usok. Puno ng karbon dioksido ang aming kapaligiran. Inuubo ang mga tao araw at gabi. Hindi kailanman tumitigil ang mga sirena at narinig naming mayroon kayong solusyon sa aming problema."","/audio/170.mp3",MP3
171,audio/mpeg,null,"null",,"storybook-49-ch-9-par-1",""Bibigyan kita ng mga mahiwagang buto.. Lilinisin ng mga ito ang inyong hangin. Tutubo ang mga buto kung diniligan."","/audio/171.mp3",MP3
172,audio/mpeg,null,"null",399,"word_wakas","wakas","/audio/172.mp3",MP3
173,audio/mpeg,null,"null",66,"word_labing-anim","labing-anim","/audio/173.mp3",MP3
