id,timestamp,android_id,package_name,storybook_id,storybook_title,learning_event_type
360,1610081563000,d083***652a,ai.elimu.vitabu,37,Gustong Magbihis ni Nin,STORYBOOK_OPENED
361,1610157875000,d083***652a,ai.elimu.vitabu,19,Ano Kaya Ako Ngayon?,STORYBOOK_OPENED
362,1608005643000,467a***4f82,ai.elimu.vitabu,38,Ang Regalong Tsokolate,STORYBOOK_OPENED
363,1608005612000,467a***4f82,ai.elimu.vitabu,38,Ang Regalong Tsokolate,STORYBOOK_OPENED
364,1608005594000,467a***4f82,ai.elimu.vitabu,2,Ang Aming Pamilya,STORYBOOK_OPENED
365,1609656902000,467a***4f82,ai.elimu.vitabu,14,Ang Langgam at Tinapay,STORYBOOK_OPENED
366,1614098887000,d083***652a,ai.elimu.vitabu,22,Green Star,STORYBOOK_OPENED
367,1615078676000,d083***652a,ai.elimu.vitabu,19,Ano Kaya Ako Ngayon?,STORYBOOK_OPENED
368,1615516278000,d083***652a,ai.elimu.vitabu,26,Sino ang Tutulong sa Akin?,STORYBOOK_OPENED
369,1615516228000,d083***652a,ai.elimu.vitabu,43,Ang Bagong Sumbrero ni Bountong,STORYBOOK_OPENED
370,1616110802000,d083***652a,ai.elimu.vitabu,19,Ano Kaya Ako Ngayon?,STORYBOOK_OPENED
371,1616110759000,d083***652a,ai.elimu.vitabu,20,Ang mga Mabituing Hiling ni Palaka,STORYBOOK_OPENED
372,1616110231000,d083***652a,ai.elimu.vitabu,20,Ang mga Mabituing Hiling ni Palaka,STORYBOOK_OPENED
373,1618008889000,d083***652a,ai.elimu.vitabu,2,Ang Aming Pamilya,STORYBOOK_OPENED
374,1621983933000,d083***652a,ai.elimu.vitabu,19,Ano Kaya Ako Ngayon?,STORYBOOK_OPENED
375,1624984886000,d083***652a,ai.elimu.vitabu,19,Ano Kaya Ako Ngayon?,STORYBOOK_OPENED
376,1629736699000,d083***652a,ai.elimu.vitabu,19,Ano Kaya Ako Ngayon?,STORYBOOK_OPENED
